is_new_device,login_attempts,failed_logins,session_duration,port_accessed,payload_size_kb,data_exfiltration_volume,access_frequency,is_outside_business_hours,time_of_day,country_USA,protocol_TCP,protocol_UDP,resource_accessed_/backup,resource_accessed_/config,resource_accessed_/data,resource_accessed_/files,resource_accessed_/home,resource_accessed_/login,anomaly_score,alert_reason
0,-1.1651220906190183,-1.6425470470360666,-0.304953459244504,-0.8564867232517819,1.134902914531422,-0.5404158246663009,0.79144855804274,1,1.273108089876799,1,0,0,1,1,1,0,1,0,-0.12884,"Access outside business hours, Sensitive config accessed"
1,1.3680833175052545,1.112361509655813,-1.380730487776074,-0.24472193735010173,0.6624541212258483,1.754126557278986,0.35134971385184555,1,0.2799303074929682,0,0,1,0,0,1,0,1,1,-0.10612,"High data exfiltration, Access outside business hours"
0,-1.116776068369036,-1.7512024461906086,1.0540167417237956,1.6569814820195572,-1.2573616495564677,0.09275360266238941,-1.020113797096586,1,1.7316330128994921,0,1,1,1,1,0,1,1,1,-0.15953,"Access outside business hours, Sensitive config accessed, Suspiciously small payload"
1,0.961888106069988,-1.2745542431156567,-1.7643081921992376,-1.8171261772998295,1.5175045979210937,-0.09219537149931067,-0.8487908123272612,0,0.2043262892354618,0,1,0,0,0,0,0,1,0,-0.03129,Generic anomaly
0,-1.6063336688447891,1.3429851784357556,-0.4243767639564031,-1.8834170497239873,-0.9728884414522097,0.4382228743561436,1.0227638090160802,1,0.522539429780482,1,0,0,0,0,0,1,1,1,-0.11085,"Frequent access attempts, Access outside business hours"
0,-1.54084952774327,-0.550062054478262,-0.686264096170023,-1.5376760507487326,0.33270178938198747,0.2801149832377776,1.2963780312663409,1,1.3750692199164853,1,1,0,1,1,0,1,0,1,-0.1434,"Frequent access attempts, Access outside business hours, Sensitive config accessed"
1,1.844709597519595,-1.8607512762078078,1.9325334172125315,-1.5053616724872412,0.8436632673143465,-1.0669415522788825,1.9534413198244174,1,1.7444244825942863,0,1,1,0,1,1,1,1,1,-0.13538,"Frequent access attempts, Access outside business hours, Sensitive config accessed"
0,-1.700368943916554,1.6570187807505117,-1.486603304440477,1.3812902377715783,-0.8203212638255133,1.753674996672086,-1.6526975797103058,0,-0.24871515613920536,1,0,0,1,0,0,0,1,0,-0.11011,High data exfiltration
0,-1.3228363362633315,-1.8386978748887355,-0.46332767483143966,-1.346364206480131,-0.7308853034812359,-0.49718951646641285,1.647074165781098,1,-1.0682553380779436,1,0,0,0,0,1,1,0,0,-0.09089,"Frequent access attempts, Access outside business hours"
0,-0.5640805049282385,1.472000981274845,1.8631186419220893,1.1773431303069297,-1.3372983891307983,0.4155438711406183,-1.960712396962482,1,-1.7836361902679871,1,0,0,0,0,1,1,1,1,-0.14824,"Access outside business hours, Suspiciously small payload"
1,-0.6483908396408209,1.4421139162287755,0.872468282806083,-0.18522819486306297,0.40917304713594316,-0.0557508601144856,-0.8957073254595751,0,-0.8213052388331143,1,0,1,1,1,1,1,1,1,-0.14935,Sensitive config accessed
1,-0.10859874145092929,0.2675149078276404,-1.5599277533789038,-1.7077020244737886,-1.2245075228304212,-1.77807244850232,-0.12539827928215574,1,-1.894442174306851,1,1,1,1,1,0,1,1,0,-0.14918,"Access outside business hours, Sensitive config accessed, Suspiciously small payload"
1,0.11960934973736981,1.321260362243597,-1.1354489536455459,0.9746113499557243,1.4890183708263787,0.7179686568275034,-1.767880761999355,0,-0.24173191226531143,0,1,1,1,1,1,0,1,1,-0.14824,Sensitive config accessed
1,-1.94682527909081,0.16819664807302148,1.506006212067864,-0.2381062211043612,1.3866097153461459,1.385926430113547,0.14085941510698596,0,1.765984242330139,0,0,0,0,1,1,0,0,1,-0.08436,Sensitive config accessed
1,-0.45538919546392354,0.9284913356150977,-1.958054664839017,0.1465285649930288,-0.9790181526361632,1.1514301413992754,-1.031984376296422,1,-1.1021846702744815,1,1,1,0,1,0,1,0,1,-0.13907,"Access outside business hours, Sensitive config accessed"
1,1.2564193660569405,-1.5536422726859072,0.9384481391452426,-1.4546422885804344,-0.1608683938333515,-1.3058417734474603,0.6368258976951373,1,-1.7231650499752202,0,0,1,0,1,1,0,1,1,-0.10152,"Access outside business hours, Sensitive config accessed"
0,1.254455917014321,0.2167698270004652,-0.7789189593593577,1.9949167168746005,0.3481145817993907,0.03436843428695946,1.611163724141659,0,-1.691270284211023,0,0,0,1,1,0,0,0,0,-0.07556,"Frequent access attempts, Sensitive config accessed"
0,0.15513973978183815,1.7735906123147567,0.22092283125170642,1.9037100702286454,-1.4290191220206299,-0.5745959623320394,1.4080847780593362,0,0.3630833248399785,1,0,1,0,0,1,0,1,1,-0.14898,"Frequent access attempts, Suspiciously small payload"
1,-1.1670503799051515,-0.2661364951060592,1.0604326184036084,0.9061641089419656,1.3731395322425315,1.4783182773456356,0.982060770148899,1,0.16337841497248906,0,1,0,0,0,1,1,1,0,-0.08802,Access outside business hours
0,1.2483552014386352,0.7958331348758851,-0.7372969838362078,0.816920389745015,1.4861927398180077,-1.1313586113673773,-1.7794334792412583,0,1.453379784499449,0,0,1,1,0,0,0,0,0,-0.068,Generic anomaly
1,0.6113892773138887,-0.7796121571125156,1.932320736827597,0.6761491879064234,-0.5161003059106362,1.7840322652183769,0.30798557136067206,1,-0.32072510138096755,0,0,0,0,0,1,1,1,0,-0.07945,"High data exfiltration, Access outside business hours"
1,-0.9867250886229182,-1.4738300133477265,0.2781801977317713,0.9354635468797974,-1.952515995341392,-0.9940944328634296,0.7601314449788572,1,-0.02850538969308669,0,1,1,1,0,1,1,1,0,-0.13445,"Access outside business hours, Suspiciously small payload"
1,-0.23889009525539562,0.31094251003284734,1.0960429037061505,-1.97597998620645,-1.2364171309511711,-1.5431374983356356,1.6595416891765447,1,1.423084135005619,1,0,0,0,0,0,0,0,1,-0.06035,"Frequent access attempts, Access outside business hours, Suspiciously small payload"
1,1.1526424079041826,0.7197784506618858,-0.05475977584326319,0.1613667959904701,1.1217634289588312,-0.7495161532191772,-0.8696504641244989,0,-0.864093616586211,0,1,0,1,0,1,1,1,1,-0.11532,Generic anomaly
1,1.719104721870734,0.9947171301751077,1.3659921042475163,0.44488214496569256,-0.16725107621774127,-1.1649512993439028,-0.3707227281401204,0,1.049968833777272,1,1,0,1,0,1,1,0,0,-0.12378,Generic anomaly
0,0.6959443931640337,-0.5447009507338247,-0.5555037878237594,1.8727664971377713,0.1583078061650438,1.0316152853373577,-1.3324005986794227,0,-1.9556703329335452,0,0,0,1,0,1,1,1,1,-0.12131,Generic anomaly
0,1.359165970691842,1.3198337832145515,0.6834503135253343,0.9656923761269605,-0.5159005677683601,1.3384604746371314,1.675600693146456,0,-1.1310581434745415,0,1,0,0,0,0,1,0,1,-0.08144,Frequent access attempts
0,1.7618677795794637,1.6189329213255688,-1.4073367922346973,-1.2623323819892773,0.9836626732393099,0.607244822107718,0.665241055532424,1,1.6135979983505235,1,1,0,0,1,1,0,1,0,-0.13345,"Access outside business hours, Sensitive config accessed"
1,-0.3188049962700159,-1.775053070539136,-1.6142460062730923,-0.9649378179519639,-0.8241949755396991,0.514950630669996,-1.4347385121618168,0,-1.4867307251220887,1,1,0,0,1,0,1,1,1,-0.14558,Sensitive config accessed
1,-0.128061518179706,1.7461193147290426,-1.7611491780852626,0.29009852730157837,-0.13181644225633038,-1.5606746200056358,-0.09956190943160781,0,-0.5356547848802986,0,1,0,1,1,1,0,0,0,-0.11488,Sensitive config accessed
1,0.6516252734002257,0.24284639163331256,-1.7144585176211935,-0.15204903931100766,0.5505098204739967,-0.6331453612544542,-0.2658763562686586,0,0.95182957372695,1,0,1,1,0,1,1,0,0,-0.10937,Generic anomaly
1,-0.7106556425597557,1.8901493667258547,-0.4813897979623607,-0.21669206766271598,-0.90884671847635,0.3973643911920486,1.6588163867141135,1,-1.165528826630906,1,0,0,1,0,0,1,0,0,-0.07233,"Frequent access attempts, Access outside business hours"
1,-1.6284645814818375,1.4886202523944365,-0.4825616973547464,0.8151472008038456,-0.6758808759314925,-0.6122608307605066,1.2822139581218774,1,0.6848650722493272,1,1,1,1,1,0,0,0,1,-0.14494,"Frequent access attempts, Access outside business hours, Sensitive config accessed"
1,-1.4308073072419387,-0.5317701730324087,1.9996618839062403,-0.12913432462056118,-0.913891468487662,1.5548418473420411,1.9051353220401341,0,1.6696612897962733,1,0,0,0,0,0,0,0,1,-0.09245,"High data exfiltration, Frequent access attempts"
0,-1.0668935770738375,0.3333859483156858,1.0652272442777404,1.77887999138003,-0.6058121207374514,-1.4331798508196507,1.0796530049063575,1,-1.5843962784694954,0,1,1,1,1,1,0,1,0,-0.13445,"Frequent access attempts, Access outside business hours, Sensitive config accessed"
1,-1.358421611732393,-0.15755660032295804,1.6906905039570805,0.3111955103841795,0.18903054285461396,-1.850114778219806,-0.15954306797890538,0,-1.364659752293369,0,1,0,1,1,1,0,1,1,-0.13848,Sensitive config accessed
1,-0.9894568449154466,0.04361876876275872,1.8182648925726532,-1.8511059105892134,-1.9430733832000033,-0.26652808034802566,-1.0461701958348213,1,-1.8538180342420705,0,1,0,0,0,0,1,0,1,-0.07112,"Access outside business hours, Suspiciously small payload"
1,0.3241426488481265,0.9589374761371867,0.754570852607324,0.6692045093487091,-1.4039957449970535,-1.0007923711174262,-0.8389938070183849,0,-1.419340979323735,1,0,1,0,0,1,1,0,0,-0.11199,Suspiciously small payload
0,1.5315393486212163,0.7751403132849926,-0.6927243246343444,1.5033140634736921,1.6300281086079904,1.3067299145723417,-0.47259703269815123,1,-0.42686718872990737,0,0,1,0,0,1,0,1,0,-0.08026,Access outside business hours
0,-1.8475353432501689,-0.12764600438384388,1.1213675804879508,-1.997405363455874,-1.7700077911520005,1.030241453804262,-1.3474754437766805,0,1.3201659733249054,1,0,0,1,1,1,1,1,0,-0.15243,"Sensitive config accessed, Suspiciously small payload"
1,-1.8509039477329803,-1.8627312916593217,0.6761863939574093,-1.0099112016898864,1.4957742049903273,-0.7490026133227614,1.9905156975150669,0,1.6459667155073396,1,0,0,1,1,1,1,1,1,-0.16766,"Frequent access attempts, Sensitive config accessed"
0,0.5819946861111176,-0.15979219407669198,1.7853619877924634,-0.8989444792780432,0.21610937125044005,1.3244335524449662,0.3613763123186202,0,1.651061582930553,0,1,1,1,0,1,0,1,0,-0.08925,Generic anomaly
1,0.7761511098065168,-0.07521124885291242,-1.8502163038822794,0.752910415259147,0.6425800259852106,-0.21822606676916045,0.18248351235329086,1,-1.984771434530784,1,0,1,0,1,1,0,0,0,-0.10295,"Access outside business hours, Sensitive config accessed"
1,0.45887403491884005,-1.0013355116434002,-0.37702747976119744,-1.221842449075945,-0.08829922689467251,-0.8002405249876965,1.8811118251460894,1,-0.44529656101461823,1,0,0,0,0,0,0,1,1,-0.06533,"Frequent access attempts, Access outside business hours"
1,1.8976327980143561,1.7231294791858809,-0.7019918545564767,0.3360897938615026,0.1298623237457721,-1.3427135049308143,-1.8156113827578193,0,0.47107057310838885,0,0,1,0,1,1,0,1,1,-0.11877,Sensitive config accessed
1,-0.606728177271195,-0.5960831438069074,0.5654129675745994,0.40494127356622345,-1.8406573085333084,0.21773167429528106,1.3214478932417948,0,1.4769201482788397,1,0,0,0,1,1,1,0,0,-0.10709,"Frequent access attempts, Sensitive config accessed, Suspiciously small payload"
1,-0.7238851230965082,-1.4098231896072835,-0.1916697293644849,0.14235001539052528,-1.0879089921293241,0.10118342367372168,-1.2865923952787148,1,0.11086939781686089,1,0,1,1,0,0,1,1,0,-0.11424,"Access outside business hours, Suspiciously small payload"
0,-1.6865691016654214,0.8964900752547651,1.8131502958809218,-0.6234127004661407,0.9594628836162356,1.4354761472724888,1.280980215317657,0,-0.9688738582546468,1,1,1,1,0,1,0,0,0,-0.12709,Frequent access attempts
1,1.2818451582933426,0.2885144438314766,-0.5044743426113327,1.9331371656640783,-1.593206927905392,-0.8619226789356653,0.3265994032244608,1,-1.4969837396535426,1,0,0,1,1,0,0,0,0,-0.09571,"Access outside business hours, Sensitive config accessed, Suspiciously small payload"
1,-1.2689293459774587,0.7916014048753497,0.23033949647554408,0.27151651799055276,-1.2095071463170113,1.722304636255211,-1.7020049738540899,1,-1.0908167920305627,0,1,1,0,1,0,0,0,0,-0.07534,"High data exfiltration, Access outside business hours, Sensitive config accessed, Suspiciously small payload"
1,1.3887437750456746,-0.9107159907553504,-0.6327692657820019,-1.0442879002326895,-0.45480448985530497,1.8035526195253224,1.604878779372366,1,1.8280261583406574,1,1,1,1,0,1,0,0,1,-0.14387,"High data exfiltration, Frequent access attempts, Access outside business hours"
0,-0.1875224194160583,-0.82298799320104,0.8832010309444325,1.8307612796633546,-1.3187307636931918,0.6101966199430784,0.044360775679845865,1,0.6820929656534029,0,1,1,1,0,1,0,1,1,-0.12224,"Access outside business hours, Suspiciously small payload"
1,0.24598398250071485,1.1342174645377736,-1.8097352954515564,-0.3062874523248569,0.046828735108408015,-1.191114104881883,-1.1649910786075717,1,1.3369176894121737,0,1,0,0,0,0,1,1,1,-0.08965,Access outside business hours
1,-1.6545903291245008,-0.6299551458050172,-0.3480210701460442,1.2807260413550696,-0.17685487854330395,-1.615895769756861,-0.33652451859546906,1,0.5562547794477002,1,0,1,0,0,1,1,1,1,-0.14126,Access outside business hours
0,-1.5798826286101182,-0.8498799390113732,-0.3205381116886086,0.11965587963851743,1.4392321929999286,-0.646232217087793,-1.8333084022361268,1,1.539415625580605,1,0,0,1,1,0,0,1,0,-0.13063,"Access outside business hours, Sensitive config accessed"
0,1.3326610259955554,0.290769119753044,1.7036627847913195,-0.8947874473696489,1.5033203857319424,0.44690967020870564,-1.0341397952016829,1,-1.7132946806369316,0,0,0,1,1,1,1,0,0,-0.10137,"Access outside business hours, Sensitive config accessed"
0,1.1019345812783006,1.5893944974296983,-0.6035074551320436,1.7543220877483914,1.2658607640768769,0.19869701038188747,-1.022261677627498,0,-0.1308511009441009,1,1,1,1,0,0,0,0,0,-0.09877,Generic anomaly
0,0.9148645796282304,-1.126384736856361,-0.5421701176640381,1.459044040083652,1.6356151268618908,-0.2964777105163363,-0.3537917664203447,1,0.15174580556024653,0,0,0,1,0,1,0,0,1,-0.09599,Access outside business hours
0,0.007150156446089184,0.8391260663519815,-0.6989854900868466,-1.809873043231626,0.35087190548982905,-1.1532954713103902,-0.1038546459527998,1,-1.4020463024300742,1,0,0,0,1,1,0,1,0,-0.10009,"Access outside business hours, Sensitive config accessed"
0,0.1379771111952368,1.4185672117907222,-0.21896794004289255,0.3016348783347711,1.7959643377917272,0.7426508499207505,0.3105448490565461,0,-0.5349188953451045,0,1,1,0,0,1,0,0,1,-0.07972,Generic anomaly
0,-0.6386048164654947,-1.7669722302318194,-1.101212309860149,1.0428045178912053,1.8046635331550172,-0.7756757022476677,-1.2793751471807644,1,-1.5469641385396953,0,1,1,1,1,1,1,0,1,-0.16166,"Access outside business hours, Sensitive config accessed"
0,1.2235102640259798,1.5136020449104493,0.15491877563375755,1.0815986508729032,0.35661453799433884,-1.897065805423308,-0.09061650166058177,1,1.3330557687679079,0,0,0,1,0,1,1,0,0,-0.10348,Access outside business hours
0,-1.4664501770656542,1.7889007081296096,0.8546034987172884,-1.0951407782236422,0.856100579574337,-1.392648463796292,-0.7533820598848071,0,1.8176432951682577,0,0,1,0,0,0,1,0,1,-0.08593,Generic anomaly
0,-1.5323038996236114,-1.9413285536427538,-0.09960043705548705,-1.2372265881051145,-1.4247515801739512,-0.32839340344201196,1.0448495311724324,1,-1.0198545530815966,0,1,0,0,0,0,1,0,1,-0.07451,"Frequent access attempts, Access outside business hours, Suspiciously small payload"
0,1.8504811007458062,0.79921082196898,0.7790714152626044,0.4985289697585147,0.8069580678101924,0.3481901383084627,-0.5475355794994523,1,1.010478229370198,0,0,1,0,1,0,0,1,0,-0.05143,"Access outside business hours, Sensitive config accessed"
1,1.4984104715916096,1.0515394727810725,0.30146814181685944,-1.6366503710388596,1.1564401281360448,1.2067252931662114,1.3917758773028739,1,0.8058447008675929,0,1,1,1,1,0,1,0,0,-0.10796,"Frequent access attempts, Access outside business hours, Sensitive config accessed"
0,-1.9518712258743625,-0.48387476871852586,-1.7778846012462166,1.9925147627245647,-0.40849873632105504,1.2546207327651682,0.32363199759557615,1,0.43988928560566,1,1,0,1,0,1,0,1,0,-0.14379,Access outside business hours
0,1.1518853491208842,1.8348357981482448,-1.1602779865981252,-0.21769428862762652,0.17430395292324175,-1.7825455867458917,1.5724813478339184,0,-0.9215358505935756,0,0,0,1,1,1,1,1,1,-0.14876,"Frequent access attempts, Sensitive config accessed"
1,1.5556586089074846,0.2987613048301969,-1.0590908882746866,-1.6630561687494199,1.7929226151271447,-0.6726806354486707,-1.6209012817790391,0,1.941572199795953,0,0,1,1,0,0,0,1,1,-0.11084,Generic anomaly
1,-1.9041823920516343,-1.0762488480664256,-1.507922183946388,-1.2896001435659499,1.467342877851049,-0.7362897516016469,0.05404993329631402,1,-1.4855692934841231,0,1,1,1,0,0,0,0,0,-0.0471,Access outside business hours
1,1.1269944274087615,1.7548518093862842,-0.042210640222204,1.6619887334299852,0.48814835534621404,-1.2703934701973378,1.9432109571539584,1,1.174553780344462,1,0,0,1,1,1,0,0,0,-0.14355,"Frequent access attempts, Access outside business hours, Sensitive config accessed"
1,1.3271614787223136,1.1534707101295432,-0.797061166349438,1.1825812089470644,-1.2752550066349295,1.223498009344325,0.20535251037151436,1,-1.6746392097842966,0,0,0,1,0,1,0,0,0,-0.07221,"Access outside business hours, Suspiciously small payload"
0,1.2940045239530846,1.0239763938452389,0.3356484405509814,1.0767980707320306,0.9732810767902094,-0.15093098701497132,-1.5526605971473901,1,1.3665697575688895,1,0,0,0,0,0,1,1,0,-0.10497,Access outside business hours
0,-0.7912725295083018,0.841435640046599,-1.7604885452158503,-1.913964203905154,1.054267810229987,1.8498461093683147,1.721228591734823,0,1.4846081605566566,1,0,0,1,0,1,1,0,1,-0.15684,"High data exfiltration, Frequent access attempts"
0,-0.5294254599587602,-0.35434987722923594,-1.8954218934193694,-1.0336973808218826,-0.40375043775333275,1.6312126598226895,-1.4486628577334426,0,1.0536713312905985,1,0,0,0,0,0,1,0,1,-0.10494,High data exfiltration
1,-0.5272307287963991,1.9538275977968969,-1.7289804222463565,1.647277097363692,0.38935935346639017,0.17812724076950026,1.969373992095135,1,-1.6795225378625358,1,0,1,0,0,1,0,0,0,-0.10932,"Frequent access attempts, Access outside business hours"
0,0.8722382487240514,-0.8783830602117697,-0.6248072248488876,-0.98710514771177,1.3874435193967423,-0.07483995181876812,1.5367399448766204,1,-0.41580351470417165,1,0,1,1,0,0,1,0,1,-0.12243,"Frequent access attempts, Access outside business hours"
0,-0.8435469197170504,0.03906230025449764,1.825285985218743,0.7186241168656662,1.4458816573179702,1.6664442571766798,-1.8188313219068117,1,-0.7174065224919115,1,0,0,0,1,0,0,0,0,-0.08592,"High data exfiltration, Access outside business hours, Sensitive config accessed"
0,-1.1442577017545688,0.26959922347279486,-1.6726516003247367,-0.7123148337116776,1.1377447092838242,1.3027897344587815,-0.7009792236374217,1,-1.4932106092051942,1,0,0,1,0,0,0,0,0,-0.05942,Access outside business hours
1,-0.10519007952914183,-1.6299117567393266,1.8981045866684831,1.9714242375788245,-0.7634445291405072,1.867414371764899,-0.8708546457956654,1,-0.9102718917504058,1,0,1,1,0,0,0,1,1,-0.14158,"High data exfiltration, Access outside business hours"
